Temperature,Humidity,Wind,Outlook,Play
4.4,41,0,sunny,1
4.4,41,0,sunny,0
4.4,41,0,sunny,1
4.4,41,0,sunny,0
4.4,41,0,sunny,0
4.4,41,0,sunny,0
4.4,41,0,sunny,0
2.8,34,0,sunny,1
2.8,34,0,sunny,0
2.8,34,0,sunny,1
2.8,34,0,sunny,0
2.8,34,0,sunny,0
2.8,34,0,sunny,0
2.8,34,0,sunny,0
2.5,47,1,overcast,0
2.5,47,1,overcast,0
2.5,47,1,overcast,0
2.5,47,1,overcast,1
2.5,47,1,overcast,0
2.5,47,1,overcast,0
2.5,47,1,overcast,0
3.7,56,0,sunny,0
3.7,56,0,sunny,0
3.7,56,0,sunny,0
3.7,56,0,sunny,0
3.7,56,0,sunny,1
3.7,56,0,sunny,0
3.7,56,0,sunny,0
4.4,42,1,sunny,0
4.4,42,1,sunny,0
4.4,42,1,sunny,0
4.4,42,1,sunny,0
4.4,42,1,sunny,0
4.4,42,1,sunny,0
4.4,42,1,sunny,0
4.1,51,0,sunny,1
4.1,51,0,sunny,0
4.1,51,0,sunny,0
4.1,51,0,sunny,0
4.1,51,0,sunny,0
4.1,51,0,sunny,0
4.1,51,0,sunny,0
4.8,42,0,overcast,1
4.8,42,0,overcast,0
4.8,42,0,overcast,1
4.8,42,0,overcast,0
4.8,42,0,overcast,0
4.8,42,0,overcast,0
4.8,42,0,overcast,0
4.7,44,1,overcast,0
4.7,44,1,overcast,1
4.7,44,1,overcast,0
4.7,44,1,overcast,1
4.7,44,1,overcast,0
4.7,44,1,overcast,0
4.7,44,1,overcast,0
4.2,48,0,overcast,1
4.2,48,0,overcast,0
4.2,48,0,overcast,1
4.2,48,0,overcast,0
4.2,48,0,overcast,0
4.2,48,0,overcast,0
4.2,48,0,overcast,0
2.7,49,1,overcast,0
2.7,49,1,overcast,0
2.7,49,1,overcast,0
2.7,49,1,overcast,1
2.7,49,1,overcast,0
2.7,49,1,overcast,0
2.7,49,1,overcast,0
-0.1,53,0,snow,0
-0.1,53,0,snow,0
-0.1,53,0,snow,0
-0.1,53,0,snow,0
-0.1,53,0,snow,0
-0.1,53,0,snow,1
-0.1,53,0,snow,0
-1.1,53,1,snow,0
-1.1,53,1,snow,0
-1.1,53,1,snow,0
-1.1,53,1,snow,0
-1.1,53,1,snow,0
-1.1,53,1,snow,0
-1.1,53,1,snow,0
-0.5,52,1,sunny,0
-0.5,52,1,sunny,0
-0.5,52,1,sunny,0
-0.5,52,1,sunny,1
-0.5,52,1,sunny,1
-0.5,52,1,sunny,0
-0.5,52,1,sunny,0
0.6,52,1,overcast,0
0.6,52,1,overcast,0
0.6,52,1,overcast,0
0.6,52,1,overcast,1
0.6,52,1,overcast,1
0.6,52,1,overcast,1
0.6,52,1,overcast,0
2.6,40,1,overcast,0
2.6,40,1,overcast,0
2.6,40,1,overcast,0
2.6,40,1,overcast,1
2.6,40,1,overcast,0
2.6,40,1,overcast,0
2.6,40,1,overcast,0
3.3,64,1,overcast,0
3.3,64,1,overcast,0
3.3,64,1,overcast,0
3.3,64,1,overcast,1
3.3,64,1,overcast,0
3.3,64,1,overcast,0
3.3,64,1,overcast,0
1.7,45,0,snow,1
1.7,45,0,snow,0
1.7,45,0,snow,0
1.7,45,0,snow,0
1.7,45,0,snow,0
1.7,45,0,snow,0
1.7,45,0,snow,0
0.2,50,0,snow,0
0.2,50,0,snow,0
0.2,50,0,snow,0
0.2,50,0,snow,0
0.2,50,0,snow,0
0.2,50,0,snow,0
0.2,50,0,snow,0
-0.9,52,1,snow,0
-0.9,52,1,snow,0
-0.9,52,1,snow,0
-0.9,52,1,snow,0
-0.9,52,1,snow,0
-0.9,52,1,snow,0
-0.9,52,1,snow,0
-0.7,50,0,snow,0
-0.7,50,0,snow,0
-0.7,50,0,snow,0
-0.7,50,0,snow,0
-0.7,50,0,snow,0
-0.7,50,0,snow,1
-0.7,50,0,snow,0
-0.8,52,1,snow,0
-0.8,52,1,snow,0
-0.8,52,1,snow,0
-0.8,52,1,snow,1
-0.8,52,1,snow,0
-0.8,52,1,snow,1
-0.8,52,1,snow,0
-0.6,61,0,sunny,1
-0.6,61,0,sunny,0
-0.6,61,0,sunny,1
-0.6,61,0,sunny,0
-0.6,61,0,sunny,1
-0.6,61,0,sunny,1
-0.6,61,0,sunny,1
1.3,42,1,snow,0
1.3,42,1,snow,0
1.3,42,1,snow,0
1.3,42,1,snow,1
1.3,42,1,snow,0
1.3,42,1,snow,1
1.3,42,1,snow,0
3,43,1,sunny,0
3,43,1,sunny,0
3,43,1,sunny,0
3,43,1,sunny,0
3,43,1,sunny,1
3,43,1,sunny,0
3,43,1,sunny,0
5.1,49,0,overcast,0
5.1,49,0,overcast,0
5.1,49,0,overcast,0
5.1,49,0,overcast,0
5.1,49,0,overcast,0
5.1,49,0,overcast,0
5.1,49,0,overcast,0
6.1,70,0,sunny,0
6.1,70,0,sunny,0
6.1,70,0,sunny,0
6.1,70,0,sunny,0
6.1,70,0,sunny,0
6.1,70,0,sunny,0
6.1,70,0,sunny,0
5.5,59,0,sunny,0
5.5,59,0,sunny,0
5.5,59,0,sunny,0
5.5,59,0,sunny,0
5.5,59,0,sunny,0
5.5,59,0,sunny,0
5.5,59,0,sunny,0
5.2,42,1,overcast,0
5.2,42,1,overcast,0
5.2,42,1,overcast,0
5.2,42,1,overcast,0
5.2,42,1,overcast,0
5.2,42,1,overcast,0
5.2,42,1,overcast,0
4.2,52,0,sunny,1
4.2,52,0,sunny,0
4.2,52,0,sunny,1
4.2,52,0,sunny,0
4.2,52,0,sunny,1
4.2,52,0,sunny,1
4.2,52,0,sunny,0
2.7,47,1,sunny,0
2.7,47,1,sunny,0
2.7,47,1,sunny,0
2.7,47,1,sunny,1
2.7,47,1,sunny,1
2.7,47,1,sunny,0
2.7,47,1,sunny,0
1.6,45,1,overcast,0
1.6,45,1,overcast,0
1.6,45,1,overcast,0
1.6,45,1,overcast,0
1.6,45,1,overcast,0
1.6,45,1,overcast,0
1.6,45,1,overcast,0
1.7,50,1,sunny,0
1.7,50,1,sunny,0
1.7,50,1,sunny,0
1.7,50,1,sunny,0
1.7,50,1,sunny,1
1.7,50,1,sunny,0
1.7,50,1,sunny,0
2.6,38,0,sunny,0
2.6,38,0,sunny,0
2.6,38,0,sunny,0
2.6,38,0,sunny,0
2.6,38,0,sunny,0
2.6,38,0,sunny,0
2.6,38,0,sunny,0
3.7,47,1,overcast,0
3.7,47,1,overcast,0
3.7,47,1,overcast,0
3.7,47,1,overcast,1
3.7,47,1,overcast,0
3.7,47,1,overcast,0
3.7,47,1,overcast,0
3.5,39,1,overcast,0
3.5,39,1,overcast,0
3.5,39,1,overcast,0
3.5,39,1,overcast,1
3.5,39,1,overcast,0
3.5,39,1,overcast,0
3.5,39,1,overcast,0
1.7,54,1,sunny,0
1.7,54,1,sunny,0
1.7,54,1,sunny,0
1.7,54,1,sunny,0
1.7,54,1,sunny,0
1.7,54,1,sunny,0
1.7,54,1,sunny,0
0.4,58,0,snow,0
0.4,58,0,snow,0
0.4,58,0,snow,0
0.4,58,0,snow,0
0.4,58,0,snow,0
0.4,58,0,snow,1
0.4,58,0,snow,0
-0.1,58,0,snow,0
-0.1,58,0,snow,0
-0.1,58,0,snow,0
-0.1,58,0,snow,0
-0.1,58,0,snow,0
-0.1,58,0,snow,1
-0.1,58,0,snow,0
1,66,1,snow,0
1,66,1,snow,0
1,66,1,snow,0
1,66,1,snow,0
1,66,1,snow,0
1,66,1,snow,0
1,66,1,snow,0
0.9,46,0,snow,0
0.9,46,0,snow,0
0.9,46,0,snow,0
0.9,46,0,snow,0
0.9,46,0,snow,0
0.9,46,0,snow,1
0.9,46,0,snow,0
0.3,46,0,snow,1
0.3,46,0,snow,0
0.3,46,0,snow,0
0.3,46,0,snow,0
0.3,46,0,snow,1
0.3,46,0,snow,1
0.3,46,0,snow,0
1,49,1,sunny,0
1,49,1,sunny,0
1,49,1,sunny,0
1,49,1,sunny,1
1,49,1,sunny,1
1,49,1,sunny,0
1,49,1,sunny,0
2,38,1,snow,0
2,38,1,snow,0
2,38,1,snow,0
2,38,1,snow,1
2,38,1,snow,0
2,38,1,snow,1
2,38,1,snow,0
4.5,23,1,overcast,0
4.5,23,1,overcast,0
4.5,23,1,overcast,0
4.5,23,1,overcast,1
4.5,23,1,overcast,0
4.5,23,1,overcast,0
4.5,23,1,overcast,0
6.9,45,1,overcast,0
6.9,45,1,overcast,0
6.9,45,1,overcast,0
6.9,45,1,overcast,0
6.9,45,1,overcast,0
6.9,45,1,overcast,0
6.9,45,1,overcast,0
7.1,50,0,sunny,1
7.1,50,0,sunny,0
7.1,50,0,sunny,1
7.1,50,0,sunny,0
7.1,50,0,sunny,1
7.1,50,0,sunny,0
7.1,50,0,sunny,0
6.5,55,1,overcast,0
6.5,55,1,overcast,0
6.5,55,1,overcast,0
6.5,55,1,overcast,0
6.5,55,1,overcast,0
6.5,55,1,overcast,0
6.5,55,1,overcast,0
5.5,49,0,overcast,0
5.5,49,0,overcast,0
5.5,49,0,overcast,1
5.5,49,0,overcast,0
5.5,49,0,overcast,0
5.5,49,0,overcast,0
5.5,49,0,overcast,0
5,63,0,overcast,0
5,63,0,overcast,0
5,63,0,overcast,1
5,63,0,overcast,0
5,63,0,overcast,0
5,63,0,overcast,0
5,63,0,overcast,0
4.8,34,1,overcast,0
4.8,34,1,overcast,1
4.8,34,1,overcast,1
4.8,34,1,overcast,1
4.8,34,1,overcast,0
4.8,34,1,overcast,1
4.8,34,1,overcast,0
3.8,50,1,overcast,0
3.8,50,1,overcast,1
3.8,50,1,overcast,0
3.8,50,1,overcast,1
3.8,50,1,overcast,0
3.8,50,1,overcast,0
3.8,50,1,overcast,0
2.6,38,0,sunny,1
2.6,38,0,sunny,0
2.6,38,0,sunny,0
2.6,38,0,sunny,0
2.6,38,0,sunny,1
2.6,38,0,sunny,0
2.6,38,0,sunny,0
1.3,31,1,snow,0
1.3,31,1,snow,0
1.3,31,1,snow,0
1.3,31,1,snow,0
1.3,31,1,snow,0
1.3,31,1,snow,0
1.3,31,1,snow,0
1.7,47,1,snow,0
1.7,47,1,snow,0
1.7,47,1,snow,0
1.7,47,1,snow,0
1.7,47,1,snow,0
1.7,47,1,snow,0
1.7,47,1,snow,0
2.1,50,1,overcast,0
2.1,50,1,overcast,0
2.1,50,1,overcast,0
2.1,50,1,overcast,1
2.1,50,1,overcast,0
2.1,50,1,overcast,0
2.1,50,1,overcast,0
2.6,41,0,sunny,1
2.6,41,0,sunny,0
2.6,41,0,sunny,0
2.6,41,0,sunny,0
2.6,41,0,sunny,0
2.6,41,0,sunny,0
2.6,41,0,sunny,0
3.5,44,1,sunny,0
3.5,44,1,sunny,0
3.5,44,1,sunny,0
3.5,44,1,sunny,1
3.5,44,1,sunny,0
3.5,44,1,sunny,0
3.5,44,1,sunny,0
3.6,62,0,overcast,0
3.6,62,0,overcast,0
3.6,62,0,overcast,1
3.6,62,0,overcast,0
3.6,62,0,overcast,0
3.6,62,0,overcast,0
3.6,62,0,overcast,0
3.1,59,0,sunny,0
3.1,59,0,sunny,0
3.1,59,0,sunny,0
3.1,59,0,sunny,0
3.1,59,0,sunny,0
3.1,59,0,sunny,0
3.1,59,0,sunny,0
2.8,56,0,sunny,0
2.8,56,0,sunny,0
2.8,56,0,sunny,0
2.8,56,0,sunny,0
2.8,56,0,sunny,1
2.8,56,0,sunny,0
2.8,56,0,sunny,0
2.1,52,1,overcast,0
2.1,52,1,overcast,0
2.1,52,1,overcast,0
2.1,52,1,overcast,1
2.1,52,1,overcast,0
2.1,52,1,overcast,0
2.1,52,1,overcast,0
2.2,54,0,sunny,1
2.2,54,0,sunny,0
2.2,54,0,sunny,1
2.2,54,0,sunny,0
2.2,54,0,sunny,0
2.2,54,0,sunny,0
2.2,54,0,sunny,0
3.5,68,0,sunny,0
3.5,68,0,sunny,0
3.5,68,0,sunny,0
3.5,68,0,sunny,0
3.5,68,0,sunny,1
3.5,68,0,sunny,0
3.5,68,0,sunny,1
5.2,53,0,overcast,1
5.2,53,0,overcast,1
5.2,53,0,overcast,1
5.2,53,0,overcast,0
5.2,53,0,overcast,0
5.2,53,0,overcast,0
5.2,53,0,overcast,0
7.4,48,0,overcast,1
7.4,48,0,overcast,1
7.4,48,0,overcast,1
7.4,48,0,overcast,0
7.4,48,0,overcast,0
7.4,48,0,overcast,0
7.4,48,0,overcast,0
8,41,1,sunny,0
8,41,1,sunny,0
8,41,1,sunny,0
8,41,1,sunny,0
8,41,1,sunny,0
8,41,1,sunny,0
8,41,1,sunny,0
7.1,63,0,sunny,0
7.1,63,0,sunny,0
7.1,63,0,sunny,0
7.1,63,0,sunny,0
7.1,63,0,sunny,1
7.1,63,0,sunny,0
7.1,63,0,sunny,0
5.7,40,0,overcast,0
5.7,40,0,overcast,0
5.7,40,0,overcast,0
5.7,40,0,overcast,0
5.7,40,0,overcast,0
5.7,40,0,overcast,0
5.7,40,0,overcast,0
5.9,58,1,overcast,0
5.9,58,1,overcast,0
5.9,58,1,overcast,0
5.9,58,1,overcast,1
5.9,58,1,overcast,0
5.9,58,1,overcast,0
5.9,58,1,overcast,0
7.7,56,0,overcast,0
7.7,56,0,overcast,0
7.7,56,0,overcast,1
7.7,56,0,overcast,0
7.7,56,0,overcast,0
7.7,56,0,overcast,0
7.7,56,0,overcast,0
8.5,39,0,sunny,1
8.5,39,0,sunny,0
8.5,39,0,sunny,1
8.5,39,0,sunny,0
8.5,39,0,sunny,0
8.5,39,0,sunny,0
8.5,39,0,sunny,0
9,53,0,sunny,1
9,53,0,sunny,0
9,53,0,sunny,1
9,53,0,sunny,0
9,53,0,sunny,0
9,53,0,sunny,0
9,53,0,sunny,0
8.3,53,1,sunny,0
8.3,53,1,sunny,0
8.3,53,1,sunny,0
8.3,53,1,sunny,0
8.3,53,1,sunny,1
8.3,53,1,sunny,0
8.3,53,1,sunny,0
8,40,1,sunny,0
8,40,1,sunny,0
8,40,1,sunny,0
8,40,1,sunny,0
8,40,1,sunny,1
8,40,1,sunny,0
8,40,1,sunny,0
7.8,40,1,overcast,0
7.8,40,1,overcast,0
7.8,40,1,overcast,0
7.8,40,1,overcast,0
7.8,40,1,overcast,0
7.8,40,1,overcast,0
7.8,40,1,overcast,0
7.6,40,1,overcast,0
7.6,40,1,overcast,1
7.6,40,1,overcast,0
7.6,40,1,overcast,1
7.6,40,1,overcast,0
7.6,40,1,overcast,0
7.6,40,1,overcast,0
6.9,52,0,overcast,0
6.9,52,0,overcast,0
6.9,52,0,overcast,1
6.9,52,0,overcast,0
6.9,52,0,overcast,0
6.9,52,0,overcast,0
6.9,52,0,overcast,0
5.9,50,0,sunny,1
5.9,50,0,sunny,1
5.9,50,0,sunny,1
5.9,50,0,sunny,0
5.9,50,0,sunny,1
5.9,50,0,sunny,0
5.9,50,0,sunny,0
6,59,0,overcast,0
6,59,0,overcast,1
6,59,0,overcast,1
6,59,0,overcast,0
6,59,0,overcast,0
6,59,0,overcast,0
6,59,0,overcast,0
5.1,60,0,overcast,0
5.1,60,0,overcast,0
5.1,60,0,overcast,1
5.1,60,0,overcast,0
5.1,60,0,overcast,0
5.1,60,0,overcast,0
5.1,60,0,overcast,0
5,52,1,overcast,0
5,52,1,overcast,0
5,52,1,overcast,0
5,52,1,overcast,0
5,52,1,overcast,0
5,52,1,overcast,0
5,52,1,overcast,0
4.6,56,0,sunny,0
4.6,56,0,sunny,0
4.6,56,0,sunny,0
4.6,56,0,sunny,0
4.6,56,0,sunny,1
4.6,56,0,sunny,0
4.6,56,0,sunny,0
2.9,51,1,sunny,0
2.9,51,1,sunny,0
2.9,51,1,sunny,0
2.9,51,1,sunny,0
2.9,51,1,sunny,1
2.9,51,1,sunny,0
2.9,51,1,sunny,0
1.9,36,1,sunny,0
1.9,36,1,sunny,0
1.9,36,1,sunny,0
1.9,36,1,sunny,0
1.9,36,1,sunny,0
1.9,36,1,sunny,0
1.9,36,1,sunny,0
1.4,63,1,snow,0
1.4,63,1,snow,1
1.4,63,1,snow,0
1.4,63,1,snow,1
1.4,63,1,snow,0
1.4,63,1,snow,1
1.4,63,1,snow,0
0.9,37,0,snow,0
0.9,37,0,snow,0
0.9,37,0,snow,0
0.9,37,0,snow,0
0.9,37,0,snow,0
0.9,37,0,snow,1
0.9,37,0,snow,0
1.5,60,0,snow,0
1.5,60,0,snow,0
1.5,60,0,snow,0
1.5,60,0,snow,0
1.5,60,0,snow,0
1.5,60,0,snow,0
1.5,60,0,snow,0
1.5,53,0,snow,1
1.5,53,0,snow,1
1.5,53,0,snow,0
1.5,53,0,snow,0
1.5,53,0,snow,0
1.5,53,0,snow,1
1.5,53,0,snow,0
2.4,59,1,sunny,0
2.4,59,1,sunny,0
2.4,59,1,sunny,0
2.4,59,1,sunny,0
2.4,59,1,sunny,0
2.4,59,1,sunny,0
2.4,59,1,sunny,0
5.5,72,1,overcast,0
5.5,72,1,overcast,0
5.5,72,1,overcast,0
5.5,72,1,overcast,1
5.5,72,1,overcast,0
5.5,72,1,overcast,0
5.5,72,1,overcast,0
7.3,54,0,overcast,0
7.3,54,0,overcast,0
7.3,54,0,overcast,1
7.3,54,0,overcast,0
7.3,54,0,overcast,0
7.3,54,0,overcast,0
7.3,54,0,overcast,0
8.4,50,1,overcast,0
8.4,50,1,overcast,1
8.4,50,1,overcast,0
8.4,50,1,overcast,1
8.4,50,1,overcast,0
8.4,50,1,overcast,0
8.4,50,1,overcast,0
6.9,62,1,sunny,0
6.9,62,1,sunny,0
6.9,62,1,sunny,0
6.9,62,1,sunny,0
6.9,62,1,sunny,0
6.9,62,1,sunny,0
6.9,62,1,sunny,0
4.3,18,0,overcast,0
4.3,18,0,overcast,0
4.3,18,0,overcast,0
4.3,18,0,overcast,0
4.3,18,0,overcast,0
4.3,18,0,overcast,0
4.3,18,0,overcast,0
2.8,56,0,overcast,0
2.8,56,0,overcast,0
2.8,56,0,overcast,0
2.8,56,0,overcast,0
2.8,56,0,overcast,0
2.8,56,0,overcast,0
2.8,56,0,overcast,0
2,57,0,snow,0
2,57,0,snow,0
2,57,0,snow,0
2,57,0,snow,0
2,57,0,snow,0
2,57,0,snow,1
2,57,0,snow,0
3.6,54,1,sunny,0
3.6,54,1,sunny,0
3.6,54,1,sunny,0
3.6,54,1,sunny,0
3.6,54,1,sunny,1
3.6,54,1,sunny,0
3.6,54,1,sunny,0
6.2,62,1,overcast,0
6.2,62,1,overcast,0
6.2,62,1,overcast,0
6.2,62,1,overcast,1
6.2,62,1,overcast,0
6.2,62,1,overcast,0
6.2,62,1,overcast,0
9,67,0,sunny,0
9,67,0,sunny,1
9,67,0,sunny,1
9,67,0,sunny,0
9,67,0,sunny,0
9,67,0,sunny,0
9,67,0,sunny,0
11.5,66,0,sunny,1
11.5,66,0,sunny,0
11.5,66,0,sunny,1
11.5,66,0,sunny,0
11.5,66,0,sunny,0
11.5,66,0,sunny,0
11.5,66,0,sunny,0
12,54,0,sunny,1
12,54,0,sunny,0
12,54,0,sunny,1
12,54,0,sunny,0
12,54,0,sunny,1
12,54,0,sunny,0
12,54,0,sunny,0
11.6,29,0,sunny,1
11.6,29,0,sunny,0
11.6,29,0,sunny,1
11.6,29,0,sunny,0
11.6,29,0,sunny,1
11.6,29,0,sunny,0
11.6,29,0,sunny,0
12.3,44,0,sunny,1
12.3,44,0,sunny,0
12.3,44,0,sunny,1
12.3,44,0,sunny,0
12.3,44,0,sunny,1
12.3,44,0,sunny,0
12.3,44,0,sunny,0
12.4,63,1,rainy,0
12.4,63,1,rainy,1
12.4,63,1,rainy,0
12.4,63,1,rainy,0
12.4,63,1,rainy,0
12.4,63,1,rainy,0
12.4,63,1,rainy,0
13.8,48,0,sunny,1
13.8,48,0,sunny,0
13.8,48,0,sunny,1
13.8,48,0,sunny,0
13.8,48,0,sunny,0
13.8,48,0,sunny,0
13.8,48,0,sunny,0
15,61,0,overcast,1
15,61,0,overcast,1
15,61,0,overcast,1
15,61,0,overcast,0
15,61,0,overcast,0
15,61,0,overcast,0
15,61,0,overcast,0
16,52,1,sunny,1
16,52,1,sunny,0
16,52,1,sunny,0
16,52,1,sunny,0
16,52,1,sunny,0
16,52,1,sunny,0
16,52,1,sunny,0
15.8,38,1,sunny,1
15.8,38,1,sunny,0
15.8,38,1,sunny,0
15.8,38,1,sunny,0
15.8,38,1,sunny,1
15.8,38,1,sunny,0
15.8,38,1,sunny,0
15.3,47,1,sunny,0
15.3,47,1,sunny,0
15.3,47,1,sunny,0
15.3,47,1,sunny,0
15.3,47,1,sunny,1
15.3,47,1,sunny,0
15.3,47,1,sunny,0
14.8,49,1,sunny,0
14.8,49,1,sunny,0
14.8,49,1,sunny,0
14.8,49,1,sunny,0
14.8,49,1,sunny,1
14.8,49,1,sunny,0
14.8,49,1,sunny,0
15.8,40,0,sunny,1
15.8,40,0,sunny,0
15.8,40,0,sunny,1
15.8,40,0,sunny,0
15.8,40,0,sunny,0
15.8,40,0,sunny,0
15.8,40,0,sunny,0
17.5,63,0,overcast,0
17.5,63,0,overcast,1
17.5,63,0,overcast,1
17.5,63,0,overcast,0
17.5,63,0,overcast,0
17.5,63,0,overcast,0
17.5,63,0,overcast,0
17.7,86,0,sunny,0
17.7,86,0,sunny,0
17.7,86,0,sunny,0
17.7,86,0,sunny,0
17.7,86,0,sunny,0
17.7,86,0,sunny,0
17.7,86,0,sunny,1
16.6,65,0,overcast,0
16.6,65,0,overcast,1
16.6,65,0,overcast,1
16.6,65,0,overcast,0
16.6,65,0,overcast,0
16.6,65,0,overcast,0
16.6,65,0,overcast,0
13.9,60,1,sunny,0
13.9,60,1,sunny,0
13.9,60,1,sunny,0
13.9,60,1,sunny,0
13.9,60,1,sunny,1
13.9,60,1,sunny,0
13.9,60,1,sunny,0
12,62,1,sunny,0
12,62,1,sunny,0
12,62,1,sunny,0
12,62,1,sunny,0
12,62,1,sunny,1
12,62,1,sunny,0
12,62,1,sunny,0
12,44,0,sunny,1
12,44,0,sunny,0
12,44,0,sunny,1
12,44,0,sunny,0
12,44,0,sunny,1
12,44,0,sunny,0
12,44,0,sunny,0
12.6,64,1,overcast,0
12.6,64,1,overcast,1
12.6,64,1,overcast,0
12.6,64,1,overcast,1
12.6,64,1,overcast,0
12.6,64,1,overcast,0
12.6,64,1,overcast,0
13.4,62,0,rainy,0
13.4,62,0,rainy,1
13.4,62,0,rainy,0
13.4,62,0,rainy,0
13.4,62,0,rainy,0
13.4,62,0,rainy,0
13.4,62,0,rainy,0
12.7,50,1,overcast,0
12.7,50,1,overcast,1
12.7,50,1,overcast,0
12.7,50,1,overcast,1
12.7,50,1,overcast,0
12.7,50,1,overcast,0
12.7,50,1,overcast,0
12.5,54,1,sunny,1
12.5,54,1,sunny,1
12.5,54,1,sunny,1
12.5,54,1,sunny,1
12.5,54,1,sunny,1
12.5,54,1,sunny,0
12.5,54,1,sunny,0
13.8,60,0,sunny,0
13.8,60,0,sunny,0
13.8,60,0,sunny,0
13.8,60,0,sunny,0
13.8,60,0,sunny,0
13.8,60,0,sunny,0
13.8,60,0,sunny,0
15.4,61,1,rainy,0
15.4,61,1,rainy,1
15.4,61,1,rainy,0
15.4,61,1,rainy,0
15.4,61,1,rainy,0
15.4,61,1,rainy,0
15.4,61,1,rainy,0
15.6,55,1,sunny,0
15.6,55,1,sunny,0
15.6,55,1,sunny,0
15.6,55,1,sunny,0
15.6,55,1,sunny,1
15.6,55,1,sunny,0
15.6,55,1,sunny,0
13.9,50,1,sunny,1
13.9,50,1,sunny,0
13.9,50,1,sunny,0
13.9,50,1,sunny,0
13.9,50,1,sunny,1
13.9,50,1,sunny,0
13.9,50,1,sunny,0
11.8,52,1,sunny,1
11.8,52,1,sunny,0
11.8,52,1,sunny,0
11.8,52,1,sunny,0
11.8,52,1,sunny,1
11.8,52,1,sunny,0
11.8,52,1,sunny,0
11.7,46,0,sunny,1
11.7,46,0,sunny,1
11.7,46,0,sunny,1
11.7,46,0,sunny,0
11.7,46,0,sunny,1
11.7,46,0,sunny,0
11.7,46,0,sunny,0
14,63,1,overcast,0
14,63,1,overcast,1
14,63,1,overcast,0
14,63,1,overcast,1
14,63,1,overcast,0
14,63,1,overcast,0
14,63,1,overcast,0
16,46,0,sunny,1
16,46,0,sunny,0
16,46,0,sunny,1
16,46,0,sunny,0
16,46,0,sunny,1
16,46,0,sunny,0
16,46,0,sunny,0
16.8,54,0,sunny,1
16.8,54,0,sunny,0
16.8,54,0,sunny,1
16.8,54,0,sunny,0
16.8,54,0,sunny,1
16.8,54,0,sunny,0
16.8,54,0,sunny,0
16.9,46,1,sunny,1
16.9,46,1,sunny,1
16.9,46,1,sunny,1
16.9,46,1,sunny,1
16.9,46,1,sunny,1
16.9,46,1,sunny,0
16.9,46,1,sunny,0
16,51,0,overcast,1
16,51,0,overcast,1
16,51,0,overcast,1
16,51,0,overcast,0
16,51,0,overcast,0
16,51,0,overcast,0
16,51,0,overcast,0
16.3,43,1,sunny,1
16.3,43,1,sunny,1
16.3,43,1,sunny,1
16.3,43,1,sunny,1
16.3,43,1,sunny,1
16.3,43,1,sunny,0
16.3,43,1,sunny,0
15.7,58,0,sunny,1
15.7,58,0,sunny,1
15.7,58,0,sunny,1
15.7,58,0,sunny,0
15.7,58,0,sunny,1
15.7,58,0,sunny,0
15.7,58,0,sunny,0
14.7,65,1,rainy,0
14.7,65,1,rainy,1
14.7,65,1,rainy,0
14.7,65,1,rainy,1
14.7,65,1,rainy,0
14.7,65,1,rainy,0
14.7,65,1,rainy,0
14.6,65,0,sunny,0
14.6,65,0,sunny,0
14.6,65,0,sunny,0
14.6,65,0,sunny,0
14.6,65,0,sunny,1
14.6,65,0,sunny,0
14.6,65,0,sunny,0
14.4,63,0,overcast,0
14.4,63,0,overcast,0
14.4,63,0,overcast,1
14.4,63,0,overcast,0
14.4,63,0,overcast,0
14.4,63,0,overcast,0
14.4,63,0,overcast,0
15.6,43,1,overcast,0
15.6,43,1,overcast,0
15.6,43,1,overcast,0
15.6,43,1,overcast,0
15.6,43,1,overcast,0
15.6,43,1,overcast,0
15.6,43,1,overcast,0
16.2,52,0,sunny,1
16.2,52,0,sunny,0
16.2,52,0,sunny,0
16.2,52,0,sunny,0
16.2,52,0,sunny,0
16.2,52,0,sunny,0
16.2,52,0,sunny,0
14.8,54,1,sunny,1
14.8,54,1,sunny,0
14.8,54,1,sunny,0
14.8,54,1,sunny,0
14.8,54,1,sunny,1
14.8,54,1,sunny,0
14.8,54,1,sunny,0
13.9,51,0,sunny,1
13.9,51,0,sunny,0
13.9,51,0,sunny,1
13.9,51,0,sunny,0
13.9,51,0,sunny,0
13.9,51,0,sunny,0
13.9,51,0,sunny,0
12.5,53,0,sunny,1
12.5,53,0,sunny,0
12.5,53,0,sunny,1
12.5,53,0,sunny,0
12.5,53,0,sunny,0
12.5,53,0,sunny,0
12.5,53,0,sunny,0
13.6,50,1,sunny,0
13.6,50,1,sunny,0
13.6,50,1,sunny,0
13.6,50,1,sunny,0
13.6,50,1,sunny,1
13.6,50,1,sunny,0
13.6,50,1,sunny,0
15.6,64,0,sunny,0
15.6,64,0,sunny,0
15.6,64,0,sunny,0
15.6,64,0,sunny,0
15.6,64,0,sunny,1
15.6,64,0,sunny,0
15.6,64,0,sunny,0
18.1,57,0,sunny,1
18.1,57,0,sunny,0
18.1,57,0,sunny,1
18.1,57,0,sunny,0
18.1,57,0,sunny,1
18.1,57,0,sunny,0
18.1,57,0,sunny,0
19.5,72,0,overcast,0
19.5,72,0,overcast,0
19.5,72,0,overcast,0
19.5,72,0,overcast,0
19.5,72,0,overcast,0
19.5,72,0,overcast,0
19.5,72,0,overcast,0
20.1,49,1,sunny,1
20.1,49,1,sunny,0
